Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
2,2,LosAngeles,"1441 Brett Pl UNIT 341, Los Angeles, CA 90732",$400/month,Condo,https://www.zillow.com/homedetails/1441-Brett-Pl-UNIT-341-Los-Angeles-CA-90732/21303674_zpid/,Condo for sale,null,null,2 spaces,"$400,000","$2,295/mo",840,CA,1441 Brett Pl UNIT 341,1987,"$400,036",$476,90732
3,3,WestCovina,"1624 Aspen Village Way, West Covina, CA 91791",$495/month,Condo,https://www.zillow.com/homedetails/1624-Aspen-Village-Way-West-Covina-CA-91791/21572183_zpid/,Condo for sale,null,null,2 spaces,"$415,000","$2,380/mo","1,415",CA,1624 Aspen Village Way,1977,"$415,003",$293,91791
2,2,LosAngeles,"2400 Corinth Ave APT 11, Los Angeles, CA 90064",$450/month,Condo,https://www.zillow.com/homedetails/2400-Corinth-Ave-APT-11-Los-Angeles-CA-90064/113194960_zpid/,Condo for sale,null,null,Attached Garage,"$749,000","$3,275/mo","1,244",CA,2400 Corinth Ave APT 11,2009,"$764,940",$602,90064
3,2,Irvine,"706 Trailblaze, Irvine, CA 92618",$290/month,Condo,https://www.zillow.com/homedetails/706-Trailblaze-Irvine-CA-92618/246155250_zpid/,Condo for sale,null,null,2 spaces,"$679,888","$3,225/mo","1,693",CA,706 Trailblaze,2016,"$679,890",$402,92618
2,2,LosAngeles,"1441 Brett Pl UNIT 341, Los Angeles, CA 90732",$400/month,Condo,https://www.zillow.com/homedetails/1441-Brett-Pl-UNIT-341-Los-Angeles-CA-90732/21303674_zpid/,Condo for sale,null,null,2 spaces,"$400,000","$2,295/mo",840,CA,1441 Brett Pl UNIT 341,1987,"$400,036",$476,90732
1,1,SantaAna,"1000 W Macarthur Blvd APT 122, Santa Ana, CA 92707",$352/month,Condo,https://www.zillow.com/homedetails/1000-W-Macarthur-Blvd-APT-122-Santa-Ana-CA-92707/25736594_zpid/,Condo for sale,null,null,1 space,"$268,000","$1,795/mo",587,CA,1000 W Macarthur Blvd APT 122,1970,"$268,001",$457,92707
2,3,GardenGrove,"11255 Parkview Ln #88, Garden Grove, CA 92843",$310/month,Condo,https://www.zillow.com/homedetails/11255-Parkview-Ln-88-Garden-Grove-CA-92843/25687784_zpid/,Condo for sale,null,null,1 space,"$373,000","$2,300/mo","1,024",CA,11255 Parkview Ln #88,1973,"$373,003",$364,92843
2,2,LosAngeles,"235 Main St APT 119, Los Angeles, CA 90291",$442/month,Condo,https://www.zillow.com/homedetails/235-Main-St-APT-119-Los-Angeles-CA-90291/20482036_zpid/,Condo for sale,null,null,Off street,"$902,500","$4,575/mo","1,188",CA,235 Main St APT 119,1989,"$1,178,645",$760,90291
1,1,SanDiego,"3050 Rue Dorleans UNIT 244, San Diego, CA 92110",$327/month,Condo,https://www.zillow.com/homedetails/3050-Rue-Dorleans-UNIT-244-San-Diego-CA-92110/16949791_zpid/,Condo for sale,null,null,1 space,"$290,000","$1,750/mo",547,CA,3050 Rue Dorleans UNIT 244,1969,"$294,461",$530,92110
2,2,RanchoMirage,"69535 Jardin Ct, Rancho Mirage, CA 92270",$400/month,Condo,https://www.zillow.com/homedetails/69535-Jardin-Ct-Rancho-Mirage-CA-92270/18121065_zpid/,Condo for sale,null,null,1 space,"$137,000","$1,595/mo",999,CA,69535 Jardin Ct,1979,"$132,480",$137,92270
2,2,Perris,"3398 Wind Chime Ln, Perris, CA 92571",$352/month,Condo,https://www.zillow.com/homedetails/3398-Wind-Chime-Ln-Perris-CA-92571/69283381_zpid/,Condo for sale,null,null,2 spaces,"$225,000","$1,650/mo","1,213",CA,3398 Wind Chime Ln,2006,"$224,996",$185,92571
5,4,LakeArrowhead,"27456 White Fir Dr, Lake Arrowhead, CA 92352",$427/month,Condo,https://www.zillow.com/homedetails/27456-White-Fir-Dr-Lake-Arrowhead-CA-92352/17410711_zpid/,Condo for sale,null,null,3 spaces,"$438,000","$2,537/mo","3,313",CA,27456 White Fir Dr,1983,"$428,157",$132,92352
1,1,SanDiego,"6780 Friars Rd UNIT 351, San Diego, CA 92108",$295/month,Condo,https://www.zillow.com/homedetails/6780-Friars-Rd-UNIT-351-San-Diego-CA-92108/16943736_zpid/,Condo for sale,null,null,1 space,"$309,000","$1,795/mo",664,CA,6780 Friars Rd UNIT 351,1972,"$305,050",$465,92108
1,1,SanJose,"1540 Alma Ter, San Jose, CA 95125",$385/month,Condo,https://www.zillow.com/homedetails/1540-Alma-Ter-San-Jose-CA-95125/19684714_zpid/,Condo for sale,null,null,"Carport, Off street","$530,000","$2,400/mo",784,CA,1540 Alma Ter,1984,"$524,041",$676,95125
2,2,PalmSprings,"1749 E Sandalwood Dr, Palm Springs, CA 92262",$480/month,Condo,https://www.zillow.com/homedetails/1749-E-Sandalwood-Dr-Palm-Springs-CA-92262/18025337_zpid/,Condo for sale,null,null,2 spaces,"$289,000","$1,650/mo","1,050",CA,1749 E Sandalwood Dr,1972,"$285,835",$275,92262
4,3,SantaMonica,"270 Palisades Beach Rd UNIT 101, Santa Monica, CA 90402","$1,062/month",Condo,https://www.zillow.com/homedetails/270-Palisades-Beach-Rd-UNIT-101-Santa-Monica-CA-90402/20486906_zpid/,Condo for sale,null,null,No Data,"$2,699,000","$9,181/mo","2,088",CA,270 Palisades Beach Rd UNIT 101,1995,"$2,696,256","$1,293",90402
2,3,Modesto,"1605 Landes Ct, Modesto, CA 95350",$25/month,Condo,https://www.zillow.com/homedetails/1605-Landes-Ct-Modesto-CA-95350/16023743_zpid/,Condo for sale,null,null,2 spaces,"$335,000","$1,650/mo","1,558",CA,1605 Landes Ct,1971,"$335,012",$215,95350
2,2,FountainValley,"9484 Revere Ct, Fountain Valley, CA 92708",$233/month,Condo,https://www.zillow.com/homedetails/9484-Revere-Ct-Fountain-Valley-CA-92708/64841703_zpid/,Condo for sale,null,null,2 spaces,"$500,000","$2,775/mo","1,328",CA,9484 Revere Ct,2004,"$500,003",$377,92708
1,Studio,Berkeley,"802 Delaware St, Berkeley, CA 94710",$503/month,Condo,https://www.zillow.com/homedetails/802-Delaware-St-Berkeley-CA-94710/2080759619_zpid/,Condo for sale,null,null,No Data,"$299,000",null,--,CA,802 Delaware St,1900,null,No Data,94710
3,3,Roseville,"187 Talmont Cir, Roseville, CA 95678",$130/month,Condo,https://www.zillow.com/homedetails/187-Talmont-Cir-Roseville-CA-95678/68562077_zpid/,Condo for sale,null,null,2 spaces,"$420,000","$2,250/mo","1,624",CA,187 Talmont Cir,2012,"$420,003",$259,95678
3,2,RanchoCucamonga,"8586 Shramsburg Dr, Rancho Cucamonga, CA 91730",$280/month,Condo,https://www.zillow.com/homedetails/8586-Shramsburg-Dr-Rancho-Cucamonga-CA-91730/17295650_zpid/,Condo for sale,null,null,2 spaces,"$309,000","$1,815/mo",996,CA,8586 Shramsburg Dr,1989,"$312,154",$310,91730
2,2,LosAngeles,"1036 S Serrano Ave UNIT 203, Los Angeles, CA 90006",$293/month,Condo,https://www.zillow.com/homedetails/1036-S-Serrano-Ave-UNIT-203-Los-Angeles-CA-90006/68987201_zpid/,Condo for sale,null,null,No Data,"$638,000","$2,800/mo","1,160",CA,1036 S Serrano Ave UNIT 203,2005,"$646,103",$550,90006
3,2,Sacramento,"244 Hartnell Pl, Sacramento, CA 95825",$260/month,Condo,https://www.zillow.com/homedetails/244-Hartnell-Pl-Sacramento-CA-95825/26108712_zpid/,Condo for sale,null,null,2 spaces,"$379,900","$2,100/mo","1,384",CA,244 Hartnell Pl,1972,"$388,915",$274,95825
2,2,Sacramento,"1900 Danbrook Dr UNIT 1327, Sacramento, CA 95835",$372/month,Condo,https://www.zillow.com/homedetails/1900-Danbrook-Dr-UNIT-1327-Sacramento-CA-95835/67822391_zpid/,Condo for sale,null,null,1 space,"$299,000","$1,795/mo","1,338",CA,1900 Danbrook Dr UNIT 1327,2005,"$291,785",$223,95835
--,Studio,SanFrancisco,"16 Iris Ave #A, San Francisco, CA 94118",No Data,Condo,https://www.zillow.com/homedetails/16-Iris-Ave-A-San-Francisco-CA-94118/2080515054_zpid/,Condo for sale,null,null,None,"$800,000",null,725,CA,16 Iris Ave #A,1948,null,"$1,103",94118
2,3,WestSacramento,"780 Beardsley Dr, West Sacramento, CA 95605",None,Condo,https://www.zillow.com/homedetails/780-Beardsley-Dr-West-Sacramento-CA-95605/16514860_zpid/,Condo for sale,null,null,1 space,"$280,000","$1,800/mo","1,008",CA,780 Beardsley Dr,1956,"$286,418",$278,95605
2,3,CulverCity,"4923 Indian Wood Rd UNIT 483, Culver City, CA 90230",$583/month,Condo,https://www.zillow.com/homedetails/4923-Indian-Wood-Rd-UNIT-483-Culver-City-CA-90230/20489025_zpid/,Condo for sale,null,null,2 spaces,"$645,000","$3,100/mo","1,096",CA,4923 Indian Wood Rd UNIT 483,1973,"$652,263",$589,90230
1,1,LongBeach,"1280 E 4th St APT 1, Long Beach, CA 90802",$102/month,Condo,https://www.zillow.com/homedetails/1280-E-4th-St-APT-1-Long-Beach-CA-90802/21237873_zpid/,Condo for sale,null,null,On street,"$299,000","$1,705/mo",561,CA,1280 E 4th St APT 1,1956,"$299,001",$533,90802
2,4,GardenGrove,"11343 Parkgreen Ln #111, Garden Grove, CA 92843",$310/month,Condo,https://www.zillow.com/homedetails/11343-Parkgreen-Ln-111-Garden-Grove-CA-92843/25687807_zpid/,Condo for sale,null,null,1 space,"$405,000","$2,650/mo","1,242",CA,11343 Parkgreen Ln #111,1973,"$408,750",$326,92843
1,2,LosAngeles,"20134 Leadwell St UNIT 126, Los Angeles, CA 91306",$445/month,Condo,https://www.zillow.com/homedetails/20134-Leadwell-St-UNIT-126-Los-Angeles-CA-91306/19912854_zpid/,Condo for sale,null,null,1 space,"$340,000","$1,850/mo",786,CA,20134 Leadwell St UNIT 126,1971,"$340,002",$433,91306
2,2,Burbank,"4140 Warner Blvd APT 210, Burbank, CA 91505",$550/month,Condo,https://www.zillow.com/homedetails/4140-Warner-Blvd-APT-210-Burbank-CA-91505/20066701_zpid/,Condo for sale,null,null,1 space,"$578,000","$2,995/mo","1,348",CA,4140 Warner Blvd APT 210,1964,"$589,178",$429,91505
2,2,SanJose,"1024 Cedar Gables Dr, San Jose, CA 95118",$400/month,Condo,https://www.zillow.com/homedetails/1024-Cedar-Gables-Dr-San-Jose-CA-95118/19760136_zpid/,Condo for sale,null,null,1 space,"$549,000","$2,500/mo",845,CA,1024 Cedar Gables Dr,1985,"$566,845",$650,95118
2,2,CulverCity,"3110 Summertime Ln, Culver City, CA 90230",$502/month,Condo,https://www.zillow.com/homedetails/3110-Summertime-Ln-Culver-City-CA-90230/20489754_zpid/,Condo for sale,null,null,2 spaces,"$590,000","$2,695/mo",870,CA,3110 Summertime Ln,1973,"$596,986",$678,90230
1,2,SanFrancisco,"83 Mcallister St APT 513, San Francisco, CA 94102",$473/month,Condo,https://www.zillow.com/homedetails/83-Mcallister-St-APT-513-San-Francisco-CA-94102/89236753_zpid/,Condo for sale,null,null,1 space,"$638,000","$2,350/mo",567,CA,83 Mcallister St APT 513,2007,"$646,107","$1,125",94102
2,3,SanDiego,"5645 Friars Rd UNIT 384, San Diego, CA 92110",$495/month,Condo,https://www.zillow.com/homedetails/5645-Friars-Rd-UNIT-384-San-Diego-CA-92110/16942122_zpid/,Condo for sale,null,null,1 space,"$489,000","$2,695/mo","1,331",CA,5645 Friars Rd UNIT 384,1981,"$489,003",$367,92110
2,2,Topanga,"1145 Apache, Topanga, CA 90290",$640/month,Condo,https://www.zillow.com/homedetails/1145-Apache-Topanga-CA-90290/51583030_zpid/,Condo for sale,null,null,3 spaces,"$460,000","$3,000/mo","1,488",CA,1145 Apache,1973,"$464,893",$309,90290
1,2,Newark,"39887 Cedar Blvd UNIT 146, Newark, CA 94560",$400/month,Condo,https://www.zillow.com/homedetails/39887-Cedar-Blvd-UNIT-146-Newark-CA-94560/25061332_zpid/,Condo for sale,null,null,Carport,"$498,000","$2,850/mo","1,071",CA,39887 Cedar Blvd UNIT 146,1986,"$510,542",$465,94560
2,2,Indio,"47395 Monroe St APT 168, Indio, CA 92201",$325/month,Condo,https://www.zillow.com/homedetails/47395-Monroe-St-APT-168-Indio-CA-92201/18068652_zpid/,Condo for sale,null,null,1 space,"$209,000","$2,000/mo","1,350",CA,47395 Monroe St APT 168,1982,"$203,528",$155,92201
2,2,RedondoBeach,"230 S Catalina Ave APT 307, Redondo Beach, CA 90277",$590/month,Condo,https://www.zillow.com/homedetails/230-S-Catalina-Ave-APT-307-Redondo-Beach-CA-90277/21319279_zpid/,Condo for sale,null,null,No Data,"$819,900","$3,200/mo","1,379",CA,230 S Catalina Ave APT 307,1974,"$828,622",$595,90277
2,2,Folsom,"900 Moon Cir UNIT 927, Folsom, CA 95630",$248/month,Condo,https://www.zillow.com/homedetails/900-Moon-Cir-UNIT-927-Folsom-CA-95630/79521962_zpid/,Condo for sale,null,null,1 space,"$335,000","$1,750/mo","1,120",CA,900 Moon Cir UNIT 927,2007,"$339,233",$299,95630
3,3,SanLeandro,"660 Fargo Ave APT 4, San Leandro, CA 94579",$355/month,Condo,https://www.zillow.com/homedetails/660-Fargo-Ave-APT-4-San-Leandro-CA-94579/82850367_zpid/,Condo for sale,null,null,2 spaces,"$530,000","$2,695/mo","1,136",CA,660 Fargo Ave APT 4,1965,"$560,944",$467,94579
2,4,GardenGrove,"11343 Parkgreen Ln #111, Garden Grove, CA 92843",$310/month,Condo,https://www.zillow.com/homedetails/11343-Parkgreen-Ln-111-Garden-Grove-CA-92843/25687807_zpid/,Condo for sale,null,null,1 space,"$405,000","$2,650/mo","1,242",CA,11343 Parkgreen Ln #111,1973,"$408,750",$326,92843
2,2,Sacramento,"1900 Danbrook Dr UNIT 1327, Sacramento, CA 95835",$372/month,Condo,https://www.zillow.com/homedetails/1900-Danbrook-Dr-UNIT-1327-Sacramento-CA-95835/67822391_zpid/,Condo for sale,null,null,1 space,"$299,000","$1,795/mo","1,338",CA,1900 Danbrook Dr UNIT 1327,2005,"$291,785",$223,95835
2,3,WestlakeVillage,"3372 Holly Grove St, Westlake Village, CA 91362",$364/month,Condo,https://www.zillow.com/homedetails/3372-Holly-Grove-St-Westlake-Village-CA-91362/16477823_zpid/,For sale by owner,null,null,3 spaces,"$575,000","$2,800/mo","1,280",CA,3372 Holly Grove St,1993,"$452,254",$449,91362
2,2,SanDiego,"9971 Scripps Westview Way UNIT 20, San Diego, CA 92131",$343/month,Condo,https://www.zillow.com/homedetails/9971-Scripps-Westview-Way-UNIT-20-San-Diego-CA-92131/16822187_zpid/,For sale by owner,null,null,2 spaces,"$429,000","$2,195/mo","1,086",CA,9971 Scripps Westview Way UNIT 20,1989,"$442,459",$395,92131
1,1,SantaMonica,"842 12th St #1, Santa Monica, CA 90403",$351/month,Condo,https://www.zillow.com/homedetails/842-12th-St-1-Santa-Monica-CA-90403/20478924_zpid/,Condo for sale,null,null,1 space,"$749,000","$2,600/mo",623,CA,842 12th St #1,1947,"$749,882","$1,202",90403
2,2,SanFrancisco,"350 Broderick St APT 206, San Francisco, CA 94117",$498/month,Condo,https://www.zillow.com/homedetails/350-Broderick-St-APT-206-San-Francisco-CA-94117/79841145_zpid/,Condo for sale,null,null,1 space,"$1,195,000","$4,300/mo",949,CA,350 Broderick St APT 206,2007,"$1,294,651","$1,259",94117
2,2,LosAngeles,"6771 Springpark Ave APT 106A, Los Angeles, CA 90056",$325/month,Condo,https://www.zillow.com/homedetails/6771-Springpark-Ave-APT-106A-Los-Angeles-CA-90056/20377616_zpid/,Condo for sale,null,null,1 space,"$499,000","$2,750/mo","1,218",CA,6771 Springpark Ave APT 106A,1969,"$505,326",$410,90056
2,2,RanchoCucamonga,"8762 Pine Crest Pl, Rancho Cucamonga, CA 91730",$315/month,Condo,https://www.zillow.com/homedetails/8762-Pine-Crest-Pl-Rancho-Cucamonga-CA-91730/17299409_zpid/,Foreclosure,null,null,1 space,"$280,250","$1,850/mo","1,027",CA,8762 Pine Crest Pl,1984,"$283,065",$273,91730
3,3,SanClemente,"17 Paseo Vis, San Clemente, CA 92673",$205/month,Condo,https://www.zillow.com/homedetails/17-Paseo-Vis-San-Clemente-CA-92673/63117495_zpid/,Condo for sale,null,null,2 spaces,"$679,000","$3,500/mo","1,776",CA,17 Paseo Vis,2003,"$679,086",$382,92673
2,2,Encinitas,"1760 S El Camino Real UNIT 102, Encinitas, CA 92024",$503/month,Condo,https://www.zillow.com/homedetails/1760-S-El-Camino-Real-UNIT-102-Encinitas-CA-92024/2080459171_zpid/,Condo for sale,null,null,1 space,"$475,000",null,906,CA,1760 S El Camino Real UNIT 102,1978,null,$524,92024
2,2,PalmSprings,"355 N Avenida Caballeros UNIT 13, Palm Springs, CA 92262",$520/month,Condo,https://www.zillow.com/homedetails/355-N-Avenida-Caballeros-UNIT-13-Palm-Springs-CA-92262/18028753_zpid/,Condo for sale,null,null,1 space,"$330,000","$2,375/mo","1,520",CA,355 N Avenida Caballeros UNIT 13,1978,"$327,592",$217,92262
3,3,Irvine,"81 Wildvine, Irvine, CA 92620",$135/month,Condo,https://www.zillow.com/homedetails/81-Wildvine-Irvine-CA-92620/157966469_zpid/,Condo for sale,null,null,2 spaces,"$998,000","$4,500/mo","2,052",CA,81 Wildvine,2015,"$992,875",$486,92620
2,3,LagunaWoods,"3486 Bahia Blanca W UNIT 1G, Laguna Woods, CA 92637",$658/month,Condo,https://www.zillow.com/homedetails/3486-Bahia-Blanca-W-UNIT-1G-Laguna-Woods-CA-92637/25701020_zpid/,Condo for sale,null,null,1 space,"$410,000","$2,600/mo","1,303",CA,3486 Bahia Blanca W UNIT 1G,1977,"$410,001",$315,92637
2,2,SanDiego,"12035 Alta Carmel Ct UNIT 209, San Diego, CA 92128",$226/month,Condo,https://www.zillow.com/homedetails/12035-Alta-Carmel-Ct-UNIT-209-San-Diego-CA-92128/65238106_zpid/,Condo for sale,null,null,2 spaces,"$410,000","$2,025/mo","1,036",CA,12035 Alta Carmel Ct UNIT 209,2006,"$415,043",$396,92128
1,1,Redlands,"163 N Center St, Redlands, CA 92373",$407/month,Cooperative,https://www.zillow.com/homedetails/163-N-Center-St-Redlands-CA-92373/17263418_zpid/,Co-op for sale,null,null,1 space,"$139,000","$1,295/mo",700,CA,163 N Center St,1956,"$139,000",$199,92373
2,2,LagunaWoods,"24055 Paseo Del Lago UNIT 659, Laguna Woods, CA 92637","$2,433/month",Condo,https://www.zillow.com/homedetails/24055-Paseo-Del-Lago-UNIT-659-Laguna-Woods-CA-92637/25691947_zpid/,Condo for sale,null,null,Carport,"$59,900","$2,295/mo","1,136",CA,24055 Paseo Del Lago UNIT 659,1974,"$59,900",$53,92637
2,2,SanDiego,"4062 Valeta St, San Diego, CA 92110",$402/month,Condo,https://www.zillow.com/homedetails/4062-Valeta-St-San-Diego-CA-92110/2080249879_zpid/,Condo for sale,null,null,2 spaces,"$459,000",null,976,CA,4062 Valeta St,1969,null,$470,92110
1,2,Vacaville,"1930 Duxburry Ln APT 2, Vacaville, CA 95687",$385/month,Condo,https://www.zillow.com/homedetails/1930-Duxburry-Ln-APT-2-Vacaville-CA-95687/15688173_zpid/,Condo for sale,null,null,Carport,"$194,950","$1,745/mo",882,CA,1930 Duxburry Ln APT 2,1972,"$195,007",$221,95687
1,1,SantaAna,"1000 W Macarthur Blvd APT 16, Santa Ana, CA 92707",$352/month,Condo,https://www.zillow.com/homedetails/1000-W-Macarthur-Blvd-APT-16-Santa-Ana-CA-92707/25736488_zpid/,Condo for sale,null,null,1 space,"$268,000","$1,695/mo",700,CA,1000 W Macarthur Blvd APT 16,1969,"$291,947",$383,92707
1,1,SanDiego,"4930 Del Mar Ave UNIT 110, San Diego, CA 92107",$296/month,Condo,https://www.zillow.com/homedetails/4930-Del-Mar-Ave-UNIT-110-San-Diego-CA-92107/16960938_zpid/,Condo for sale,null,null,1 space,"$479,900","$1,925/mo",660,CA,4930 Del Mar Ave UNIT 110,1967,"$479,902",$727,92107
3,3,SantaAna,"607 N Garfield St, Santa Ana, CA 92701",$373/month,Condo,https://www.zillow.com/homedetails/607-N-Garfield-St-Santa-Ana-CA-92701/147888417_zpid/,Condo for sale,null,null,2 spaces,"$535,000","$2,800/mo","1,354",CA,607 N Garfield St,2014,"$535,007",$395,92701
2,3,Riverside,"3575 Polk St, Riverside, CA 92505",$250/month,Condo,https://www.zillow.com/homedetails/3575-Polk-St-Riverside-CA-92505/17796907_zpid/,Condo for sale,null,null,2 spaces,"$299,900","$1,650/mo","1,200",CA,3575 Polk St,1973,"$299,901",$250,92505
3,4,Sacramento,"8058 Rosebery Ct, Sacramento, CA 95829",None,Condo,https://www.zillow.com/homedetails/8058-Rosebery-Ct-Sacramento-CA-95829/25937232_zpid/,Condo for sale,null,null,3 spaces,"$425,000","$2,134/mo","2,005",CA,8058 Rosebery Ct,1990,"$431,800",$212,95829
2,2,LagunaNiguel,"89 Grenada St #175, Laguna Niguel, CA 92677",$310/month,Condo,https://www.zillow.com/homedetails/89-Grenada-St-175-Laguna-Niguel-CA-92677/25761119_zpid/,Condo for sale,null,null,"Carport, Off street","$424,000","$2,099/mo",960,CA,89 Grenada St #175,1984,"$424,003",$442,92677
3,3,LagunaWoods,"2390 Via Mariposa W UNIT 3E, Laguna Woods, CA 92637",$653/month,Condo,https://www.zillow.com/homedetails/2390-Via-Mariposa-W-UNIT-3E-Laguna-Woods-CA-92637/25673644_zpid/,Condo for sale,null,null,1 space,"$484,900","$2,500/mo","1,663",CA,2390 Via Mariposa W UNIT 3E,1969,"$485,241",$292,92637
1,2,Emeryville,"50 Emery Bay Dr, Emeryville, CA 94608",$473/month,Condo,https://www.zillow.com/homedetails/50-Emery-Bay-Dr-Emeryville-CA-94608/24823006_zpid/,Condo for sale,null,null,Carport,"$579,900","$2,650/mo",813,CA,50 Emery Bay Dr,1981,"$615,955",$713,94608
2,3,SanJose,"6025 Montgomery Cor, San Jose, CA 95135","$1,081/month",Condo,https://www.zillow.com/homedetails/6025-Montgomery-Cor-San-Jose-CA-95135/19798093_zpid/,Condo for sale,null,null,1 space,"$649,900","$3,350/mo","1,700",CA,6025 Montgomery Cor,1972,"$658,798",$382,95135
2,3,SimiValley,"2388 Royal Ave APT 27, Simi Valley, CA 93065",$387/month,Condo,https://www.zillow.com/homedetails/2388-Royal-Ave-APT-27-Simi-Valley-CA-93065/16459139_zpid/,Condo for sale,null,null,2 spaces,"$389,000","$2,350/mo","1,150",CA,2388 Royal Ave APT 27,1986,"$390,216",$338,93065
--,Studio,SanFrancisco,"16 Iris Ave #A, San Francisco, CA 94118",No Data,Condo,https://www.zillow.com/homedetails/16-Iris-Ave-A-San-Francisco-CA-94118/2080515054_zpid/,Condo for sale,null,null,None,"$800,000",null,725,CA,16 Iris Ave #A,1948,null,"$1,103",94118
2,2,SanClemente,"2101 Avenida Espada #116, San Clemente, CA 92673",$480/month,Condo,https://www.zillow.com/homedetails/2101-Avenida-Espada-116-San-Clemente-CA-92673/25770044_zpid/,Condo for sale,null,null,3 spaces,"$614,990","$2,850/mo","1,302",CA,2101 Avenida Espada #116,1981,"$589,056",$472,92673
1,1,SanDiego,"3050 Rue Dorleans UNIT 244, San Diego, CA 92110",$327/month,Condo,https://www.zillow.com/homedetails/3050-Rue-Dorleans-UNIT-244-San-Diego-CA-92110/16949791_zpid/,Condo for sale,null,null,1 space,"$290,000","$1,750/mo",547,CA,3050 Rue Dorleans UNIT 244,1969,"$294,461",$530,92110
2,2,SantaClarita,"24111 Del Monte Dr UNIT 10, Santa Clarita, CA 91355",$275/month,Condo,https://www.zillow.com/homedetails/24111-Del-Monte-Dr-UNIT-10-Santa-Clarita-CA-91355/20228533_zpid/,Condo for sale,null,null,2 spaces,"$389,000","$2,200/mo","1,000",CA,24111 Del Monte Dr UNIT 10,1989,"$393,426",$389,91355
3,3,Irvine,"262 Crescent Moon, Irvine, CA 92602",$385/month,Condo,https://www.zillow.com/homedetails/262-Crescent-Moon-Irvine-CA-92602/236707823_zpid/,Condo for sale,null,null,2 spaces,"$875,000",null,"1,581",CA,262 Crescent Moon,2017,null,$553,92602
1,2,LaVerne,"2929 N White Ave, La Verne, CA 91750",$315/month,Condo,https://www.zillow.com/homedetails/2929-N-White-Ave-La-Verne-CA-91750/21525863_zpid/,Condo for sale,null,null,1 space,"$320,000","$1,900/mo",836,CA,2929 N White Ave,1970,"$320,417",$383,91750
2,3,LosAngeles,"17131 Roscoe Blvd UNIT 8, Los Angeles, CA 91325",$326/month,Condo,https://www.zillow.com/homedetails/17131-Roscoe-Blvd-UNIT-8-Los-Angeles-CA-91325/20152159_zpid/,Condo for sale,null,null,2 spaces,"$400,000","$2,690/mo","1,368",CA,17131 Roscoe Blvd UNIT 8,1971,"$404,465",$292,91325
2,2,Lakeport,"10 Royale Ave #31C-12, Lakeport, CA 95453",$607/month,Condo,https://www.zillow.com/homedetails/10-Royale-Ave-31C-12-Lakeport-CA-95453/2109494901_zpid/,Condo for sale,null,null,1 space,"$199,900","$1,350/mo","1,221",CA,10 Royale Ave #31C-12,1985,"$192,058",$164,95453
2,3,Pasadena,"497 S El Molino Ave UNIT 208, Pasadena, CA 91101",$681/month,Condo,https://www.zillow.com/homedetails/497-S-El-Molino-Ave-UNIT-208-Pasadena-CA-91101/20867937_zpid/,Condo for sale,null,null,1 space,"$535,000","$2,800/mo","1,211",CA,497 S El Molino Ave UNIT 208,1972,"$536,893",$442,91101
2,2,RanchoSantaMargarita,"39 Rosa, Rancho Santa Margarita, CA 92688",$280/month,Condo,https://www.zillow.com/homedetails/39-Rosa-Rancho-Santa-Margarita-CA-92688/2080585312_zpid/,Condo for sale,null,null,Carport,"$374,900",null,737,CA,39 Rosa,1986,null,$509,92688
2,2,LosAngeles,"6053 Scenic Ave, Los Angeles, CA 90068",$400/month,Condo,https://www.zillow.com/homedetails/6053-Scenic-Ave-Los-Angeles-CA-90068/20807194_zpid/,Condo for sale,null,null,No Data,"$920,000","$3,495/mo","1,300",CA,6053 Scenic Ave,1937,"$920,002",$708,90068
2,2,FountainValley,"9484 Revere Ct, Fountain Valley, CA 92708",$233/month,Condo,https://www.zillow.com/homedetails/9484-Revere-Ct-Fountain-Valley-CA-92708/64841703_zpid/,Condo for sale,null,null,2 spaces,"$500,000","$2,775/mo","1,328",CA,9484 Revere Ct,2004,"$500,003",$377,92708
2,2,SantaAna,"450 E 4th St APT 128, Santa Ana, CA 92701",$303/month,Condo,https://www.zillow.com/homedetails/450-E-4th-St-APT-128-Santa-Ana-CA-92701/25741921_zpid/,Condo for sale,null,null,2 spaces,"$285,000","$1,995/mo",808,CA,450 E 4th St APT 128,1994,"$285,235",$353,92701
2,3,Pasadena,"497 S El Molino Ave UNIT 208, Pasadena, CA 91101",$681/month,Condo,https://www.zillow.com/homedetails/497-S-El-Molino-Ave-UNIT-208-Pasadena-CA-91101/20867937_zpid/,Condo for sale,null,null,1 space,"$535,000","$2,800/mo","1,211",CA,497 S El Molino Ave UNIT 208,1972,"$536,893",$442,91101
1,Studio,SanFrancisco,"855 Folsom St APT 941, San Francisco, CA 94107",$479/month,Condo,https://www.zillow.com/homedetails/855-Folsom-St-APT-941-San-Francisco-CA-94107/80744714_zpid/,Condo for sale,null,null,None,"$402,947","$3,400/mo",503,CA,855 Folsom St APT 941,2001,"$403,103",$801,94107
3,4,Stevinson,"19221 2nd Ave, Stevinson, CA 95374",None,Condo,https://www.zillow.com/homedetails/19221-2nd-Ave-Stevinson-CA-95374/134050834_zpid/,Condo for sale,null,null,2 spaces,"$625,000",null,"2,489",CA,19221 2nd Ave,1968,null,$251,95374
