Price,Full_address,Street,City,State,Zip_code,Bed,Bath,Square_Feet,Lot,Lot_conversion_to_sqft,House_type,Year_build,Parking,HOA,Zestimate,Rent_zestimate,Zillow_price/sqft,House_website
"$1,650,000","573 Page St, San Francisco, CA 94117",573 Page St,SanFrancisco,CA,94117,2,1,"1,544",null,null,MultiFamily,1910,2 Parking spaces,null,"$1,261,100","$4,251/mo","$1,069",https://www.zillow.com/homedetails/573-Page-St-San-Francisco-CA-94117/59779280_zpid/
"$1,200,000","210 Southside Dr, San Jose, CA 95111",210 Southside Dr,SanJose,CA,95111,3,1,"1,500","9,709 sqft",9709.0,MultiFamily,1948,Garage - Attached,null,"$730,700","$2,784/mo",$800,https://www.zillow.com/homedetails/210-Southside-Dr-San-Jose-CA-95111/19736926_zpid/
"$2,199,999","9560 Cordero Ave, Tujunga, CA 91042",9560 Cordero Ave,Tujunga,CA,91042,5,6,"2,605",0.31 Acres,13503.6,MultiFamily,1960,4 Parking spaces,null,"$1,185,900","$3,691/mo",$845,https://www.zillow.com/homedetails/9560-Cordero-Ave-Tujunga-CA-91042/20101750_zpid/
"$1,199,999","2519 W Jefferson Blvd, Los Angeles, CA 90018",2519 W Jefferson Blvd,LosAngeles,CA,90018,5,3,"2,251","5,254 sqft",5254.0,MultiFamily,1909,4 Parking spaces,null,"$941,300","$3,960/mo",$533,https://www.zillow.com/homedetails/2519-W-Jefferson-Blvd-Los-Angeles-CA-90018/135507982_zpid/
"$930,300","25312 Narbonne Ave, Lomita, CA 90717",25312 Narbonne Ave,Lomita,CA,90717,6,2,"1,844","10,179 sqft",10179.0,MultiFamily,1944,3 Parking spaces,null,"$930,200","$3,899/mo",$505,https://www.zillow.com/homedetails/25312-Narbonne-Ave-Lomita-CA-90717/21281530_zpid/
"$990,500","25318 Narbonne Ave, Lomita, CA 90717",25318 Narbonne Ave,Lomita,CA,90717,5,2,"2,255","10,097 sqft",10097.0,MultiFamily,1952,5 Parking spaces,null,"$984,500","$4,205/mo",$439,https://www.zillow.com/homedetails/25318-Narbonne-Ave-Lomita-CA-90717/136249287_zpid/
"$3,999,950","8214 Norton Ave, West Hollywood, CA 90046",8214 Norton Ave,WestHollywood,CA,90046,12,6,"4,176","7,331 sqft",7331.0,MultiFamily,1932,6 Parking spaces,null,null,null,$958,https://www.zillow.com/homedetails/8214-Norton-Ave-West-Hollywood-CA-90046/20943015_zpid/
"$1,750,000","448 S 10th St, San Jose, CA 95112",448 S 10th St,SanJose,CA,95112,6,4,"3,220","6,534 sqft",6534.0,MultiFamily,1898,6 Parking spaces,null,"$1,487,200","$5,600/mo",$543,https://www.zillow.com/homedetails/448-S-10th-St-San-Jose-CA-95112/2122373377_zpid/
"$518,000","1762 Willis St, Redding, CA 96001",1762 Willis St,Redding,CA,96001,6,3,"3,000","9,844 sqft",9844.0,MultiFamily,1946,Garage,null,"$389,400","$1,652/mo",$173,https://www.zillow.com/homedetails/1762-Willis-St-Redding-CA-96001/15233052_zpid/
"$1,799,000","25 Howard Ave #22, June Lake, CA 93529",25 Howard Ave #22,JuneLake,CA,93529,--,--,--,null,null,MultiFamily,No Data,0 spaces,null,"$1,777,300","$2,300/mo",null,https://www.zillow.com/homedetails/25-Howard-Ave-22-June-Lake-CA-93529/2069677188_zpid/
"$899,000","6090 N Poplar Ave, Fresno, CA 93704",6090 N Poplar Ave,Fresno,CA,93704,8,8,"4,652",0.28 Acres,12196.8,MultiFamily,1971,4 Parking spaces,null,"$899,007","$4,911/mo",$193,https://www.zillow.com/homedetails/6090-N-Poplar-Ave-Fresno-CA-93704/82854346_zpid/
"$4,598,000","2679 Mission Blvd #85, San Diego, CA 92109",2679 Mission Blvd #85,SanDiego,CA,92109,--,--,"4,650","7,056 sqft",7056.0,MultiFamily,1950,4 Parking spaces,$200 monthly,"$4,552,900","$3,257/mo",$989,https://www.zillow.com/homedetails/2679-Mission-Blvd-85-San-Diego-CA-92109/295336479_zpid/
"$1,475,000","5046 Long Branch Ave #48, San Diego, CA 92107",5046 Long Branch Ave #48,SanDiego,CA,92107,--,--,--,"3,484 sqft",3484.0,MultiFamily,1970,0 spaces,null,null,null,null,https://www.zillow.com/homedetails/5046-Long-Branch-Ave-48-San-Diego-CA-92107/2069240121_zpid/
"$655,000","805-11 S V Ave, National City, CA 91950",805-11 S V Ave,NationalCity,CA,91950,--,--,"1,344","5,932 sqft",5932.0,MultiFamily,1951,4 Parking spaces,null,"$660,800","$1,575/mo",$487,https://www.zillow.com/homedetails/805-11-S-V-Ave-National-City-CA-91950/2069458012_zpid/
"$575,000","1929-1931 S Church St, Lodi, CA 95240",1929-1931 S Church St,Lodi,CA,95240,--,--,985,"6,059 sqft",6059.0,MultiFamily,1976,4 Parking spaces,null,null,null,$584,https://www.zillow.com/homedetails/1929-1931-S-Church-St-Lodi-CA-95240/2069494335_zpid/
"$1,500,000","4271 Rosilyn Dr, Los Angeles, CA 90063",4271 Rosilyn Dr,LosAngeles,CA,90063,4,--,"3,797","6,534 sqft",6534.0,MultiFamily,1960,0 spaces,null,"$1,519,903","$2,570/mo",$395,https://www.zillow.com/homedetails/4271-Rosilyn-Dr-Los-Angeles-CA-90063/20645822_zpid/
"$1,395,000","1921-1923 21st St, Sacramento, CA 95811",1921-1923 21st St,Sacramento,CA,95811,5,--,"1,124","7,840 sqft",7840.0,MultiFamily,1933,5 Parking spaces,null,null,null,"$1,241",https://www.zillow.com/homedetails/1921-1923-21st-St-Sacramento-CA-95811/2070239514_zpid/
"$1,199,900","1915 A Ave, National City, CA 91950",1915 A Ave,NationalCity,CA,91950,--,--,"2,038","6,098 sqft",6098.0,MultiFamily,1945,0 spaces,null,"$1,201,100","$1,464/mo",$589,https://www.zillow.com/homedetails/1915-A-Ave-National-City-CA-91950/2076368413_zpid/
"$549,900","144 Clearbrook #19, Irvine, CA 92614",144 Clearbrook #19,Irvine,CA,92614,2,2,970,null,null,MultiFamily,1980,1 Carport space,$432 monthly,"$572,200","$2,400/mo",$567,https://www.zillow.com/homedetails/144-Clearbrook-19-Irvine-CA-92614/25752045_zpid/
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
"$345,000","3546 Treleaven Ct, Antelope, CA 95843",3546 Treleaven Ct,Antelope,CA,95843,2,2,940,"4,077 sqft",4077.0,MultiFamily,1981,2 Covered Parking spaces,null,"$373,138","$1,550/mo",$367,https://www.zillow.com/homedetails/3546-Treleaven-Ct-Antelope-CA-95843/25963525_zpid/
"$549,900","144 Clearbrook #19, Irvine, CA 92614",144 Clearbrook #19,Irvine,CA,92614,2,2,970,null,null,MultiFamily,1980,1 Carport space,$432 monthly,"$572,200","$2,400/mo",$567,https://www.zillow.com/homedetails/144-Clearbrook-19-Irvine-CA-92614/25752045_zpid/
"$562,900","28212 Sorrento UNIT 90, Laguna Niguel, CA 92677",28212 Sorrento UNIT 90,LagunaNiguel,CA,92677,3,2,"1,171",null,null,MultiFamily,1984,1 Garage space,$452 monthly,"$576,300","$2,765/mo",$481,https://www.zillow.com/homedetails/28212-Sorrento-UNIT-90-Laguna-Niguel-CA-92677/25761249_zpid/
"$650,000","852 Lakeview Ave, South Lake Tahoe, CA 96150",852 Lakeview Ave,SouthLakeTahoe,CA,96150,9,6,"3,016","8,276 sqft",8276.0,Quadruplex,1939,4 Parking spaces,null,"$650,000","$3,869/mo",$216,https://www.zillow.com/homedetails/852-Lakeview-Ave-South-Lake-Tahoe-CA-96150/83901779_zpid/
"$300,000","2045 S 5th St, Fresno, CA 93702",2045 S 5th St,Fresno,CA,93702,4,2,"1,800","6,351 sqft",6351.0,MultiFamily,1960,2 Parking spaces,null,"$304,545","$1,814/mo",$167,https://www.zillow.com/homedetails/2045-S-5th-St-Fresno-CA-93702/2110718807_zpid/
"$299,000","1269 Citrus Ave, Chico, CA 95926",1269 Citrus Ave,Chico,CA,95926,3,3,"1,710","9,583 sqft",9583.0,MultiFamily,1905,4 Parking spaces,null,"$308,010","$2,011/mo",$175,https://www.zillow.com/homedetails/1269-Citrus-Ave-Chico-CA-95926/18214172_zpid/
"$550,000","475 Wyoming St, Pasadena, CA 91103",475 Wyoming St,Pasadena,CA,91103,--,--,--,"8,251 sqft",8251.0,Multi Family,1910,Driveway,null,"$610,500","$3,899/mo",null,https://www.zillow.com/homedetails/475-Wyoming-St-Pasadena-CA-91103/20907787_zpid/
"$1,395,000","27 Crescent Ave, Sausalito, CA 94965",27 Crescent Ave,Sausalito,CA,94965,3,2,"1,552","6,651 sqft",6651.0,Duplex,1949,1 Open Parking space,null,null,null,$899,https://www.zillow.com/homedetails/27-Crescent-Ave-Sausalito-CA-94965/2072146712_zpid/
"$495,000","3969 Becky Ct, Carmichael, CA 95608",3969 Becky Ct,Carmichael,CA,95608,4,2,"1,764",0.31 Acres,13503.6,Duplex,1963,2 Attached Garage spaces,null,"$504,400","$1,813/mo",$281,https://www.zillow.com/homedetails/3969-Becky-Ct-Carmichael-CA-95608/26069062_zpid/
