Bath,Bed,City,Full_address,HOA,House_type,House_website,Listing_type,Lot,Lot_conversion_to_sqft,Parking,Price,Rent_zestimate,Square_Feet,State,Street,Year_build,Zestimate,Zillow_price/sqft,Zip_code
1,1,MorroBay,"603 Driftwood St, Morro Bay, CA 93442",None,Single Family,https://www.zillow.com/homedetails/603-Driftwood-St-Morro-Bay-CA-93442/15441318_zpid/,House for sale,"3,963 sqft",3963.0,2 spaces,"$499,000","$2,200/mo",770,CA,603 Driftwood St,1957,"$499,000",$648,93442
3,3,Fallbrook,"768 Puerta De Lomas, Fallbrook, CA 92028",None,Single Family,https://www.zillow.com/homedetails/768-Puerta-De-Lomas-Fallbrook-CA-92028/16568508_zpid/,House for sale,5.88 acres,256132.8,2 spaces,"$1,225,000","$3,327/mo","3,202",CA,768 Puerta De Lomas,1982,"$1,220,260",$383,92028
4,4,PalmDesert,"115 Azzuro Dr, Palm Desert, CA 92211",$87/month,Single Family,https://www.zillow.com/homedetails/115-Azzuro-Dr-Palm-Desert-CA-92211/63316032_zpid/,House for sale,"10,454 sqft",10454.0,2 spaces,"$599,000","$3,200/mo","2,688",CA,115 Azzuro Dr,2005,"$586,643",$223,92211
8,3,LaGrange,"2675 Zelma Way, La Grange, CA 95329",Yes,Single Family,https://www.zillow.com/homedetails/2675-Zelma-Way-La-Grange-CA-95329/70399450_zpid/,House for sale,2.9 acres,126324.0,No Data,"$202,000","$1,500/mo","1,782",CA,2675 Zelma Way,2001,"$273,378",$113,95329
3,4,Fontana,"14300 Quail Ct, Fontana, CA 92336",None,Single Family,https://www.zillow.com/homedetails/14300-Quail-Ct-Fontana-CA-92336/17603958_zpid/,For sale by owner,"6,000 sqft",6000.0,4 spaces,"$559,900","$2,700/mo","2,794",CA,14300 Quail Ct,2000,"$538,325",$200,92336
10,7,Calabasas,"25365 Prado De La Felicidad, Calabasas, CA 91302",$375/month,Single Family,https://www.zillow.com/homedetails/25365-Prado-De-La-Felicidad-Calabasas-CA-91302/95676508_zpid/,House for sale,1.11 acres,48351.6,6 spaces,"$32,000,000","$35,000/mo","16,570",CA,25365 Prado De La Felicidad,2006,"$29,279,398","$1,931",91302
3,5,Roseville,"308 Aspen Ct, Roseville, CA 95678",None,Single Family,https://www.zillow.com/homedetails/308-Aspen-Ct-Roseville-CA-95678/63229611_zpid/,House for sale,"5,161 sqft",5161.0,2 spaces,"$529,000","$2,795/mo","2,573",CA,308 Aspen Ct,2004,"$545,917",$206,95678
3,4,Antioch,"2318 Banyan Way, Antioch, CA 94509",null,Single Family,https://www.zillow.com/homedetails/2318-Banyan-Way-Antioch-CA-94509/18317041_zpid/,House for sale,"3,014 sqft",3014.0,2 spaces,"$342,500","$2,400/mo","1,487",CA,2318 Banyan Way,1977,"$354,260",$230,94509
4,4,AvilaBeach,"2865 Rock Wren Ln, Avila Beach, CA 93424",$84/month,Single Family,https://www.zillow.com/homedetails/2865-Rock-Wren-Ln-Avila-Beach-CA-93424/108251278_zpid/,House for sale,"5,379 sqft",5379.0,2 spaces,"$1,550,000","$5,652/mo","3,102",CA,2865 Rock Wren Ln,2013,"$1,539,992",$500,93424
1,3,Redding,"765 Lincoln St, Redding, CA 96001",null,Single Family,https://www.zillow.com/homedetails/765-Lincoln-St-Redding-CA-96001/15229916_zpid/,House for sale,"7,840 sqft",7840.0,1 space,"$229,000","$1,295/mo","1,200",CA,765 Lincoln St,1955,"$231,589",$191,96001
3,4,LosGatos,"21945 Bear Creek Way, Los Gatos, CA 95033",null,Single Family,https://www.zillow.com/homedetails/21945-Bear-Creek-Way-Los-Gatos-CA-95033/16160112_zpid/,House for sale,3.99 acres,173804.4,6 spaces,"$1,085,000","$3,700/mo","2,900",CA,21945 Bear Creek Way,1980,"$1,283,469",$374,95033
2,4,Menifee,"28287 Evening Star Dr, Menifee, CA 92585",None,Single Family,https://www.zillow.com/homedetails/28287-Evening-Star-Dr-Menifee-CA-92585/63263708_zpid/,House for sale,"8,276 sqft",8276.0,3 spaces,"$392,500","$2,200/mo","2,079",CA,28287 Evening Star Dr,2003,"$392,500",$189,92585
3,3,Arnold,"1291 San Ramon Dr, Arnold, CA 95223",$64/month,Single Family,https://www.zillow.com/homedetails/1291-San-Ramon-Dr-Arnold-CA-95223/83286855_zpid/,House for sale,0.33 acres,14374.8,2 spaces,"$575,000","$2,191/mo","2,322",CA,1291 San Ramon Dr,2008,"$564,196",$248,95223
3,4,Rosharon,"6803 Altadena Dr, Rosharon, TX",null,Single Family,https://www.zillow.com/homedetails/6803-Altadena-Dr-Rosharon-TX-77583/2080289609_zpid/,New construction,No Data,null,2 spaces,"$271,000",null,"2,533",TX,6803 Altadena Dr,2020,null,$107,null
3,5,CotoDeCaza,"21 Riviera, Coto De Caza, CA 92679",$235/month,Single Family,https://www.zillow.com/homedetails/21-Riviera-Coto-De-Caza-CA-92679/25618653_zpid/,House for sale,0.34 acres,14810.4,3 spaces,"$1,275,000","$4,750/mo","3,295",CA,21 Riviera,1988,"$1,264,334",$387,92679
2,3,Antelope,"8337 Wind Flower Way, Antelope, CA 95843",None,Single Family,https://www.zillow.com/homedetails/8337-Wind-Flower-Way-Antelope-CA-95843/25968274_zpid/,House for sale,"5,998 sqft",5998.0,2 spaces,"$374,900","$2,100/mo","1,736",CA,8337 Wind Flower Way,1989,"$375,158",$216,95843
2,3,Banning,"913 Half Moon Ct, Banning, CA 92220",null,Single Family,https://www.zillow.com/homedetails/913-Half-Moon-Ct-Banning-CA-92220/18035632_zpid/,House for sale,"8,276 sqft",8276.0,2 spaces,"$311,900","$1,750/mo","1,485",CA,913 Half Moon Ct,1999,"$315,524",$210,92220
3,4,Orange,"2721 N River Trail Rd, Orange, CA 92865",$135/month,Single Family,https://www.zillow.com/homedetails/2721-N-River-Trail-Rd-Orange-CA-92865/25423966_zpid/,House for sale,"3,449 sqft",3449.0,2 spaces,"$650,000","$3,300/mo","1,987",CA,2721 N River Trail Rd,1986,"$655,949",$327,92865
2,3,Livermore,"1083 Locust St, Livermore, CA 94551",null,Single Family,https://www.zillow.com/homedetails/1083-Locust-St-Livermore-CA-94551/24936306_zpid/,House for sale,"5,501 sqft",5501.0,1 space,"$699,950","$2,750/mo","1,034",CA,1083 Locust St,1951,"$726,243",$677,94551
2,3,PasoRobles,"4545 Deer Creek Way, Paso Robles, CA 93446",None,Single Family,https://www.zillow.com/homedetails/4545-Deer-Creek-Way-Paso-Robles-CA-93446/15405977_zpid/,House for sale,1 acre,43560.0,2 spaces,"$309,900","$2,100/mo","1,400",CA,4545 Deer Creek Way,1980,"$309,451",$221,93446
12,7,BeverlyHills,"9520 Hidden Valley Rd, Beverly Hills, CA 90210",null,Single Family,https://www.zillow.com/homedetails/9520-Hidden-Valley-Rd-Beverly-Hills-CA-90210/20533720_zpid/,House for sale,0.71 acres,30927.6,2 spaces,"$19,950,000","$50,849/mo","12,000",CA,9520 Hidden Valley Rd,2019,"$18,058,374","$1,662",90210
2,3,Arnold,"3535 Highway 4, Arnold, CA 95223",null,Single Family,https://www.zillow.com/homedetails/3535-Highway-4-Arnold-CA-95223/52444118_zpid/,House for sale,0.36 acres,15681.6,3 spaces,"$260,000","$1,500/mo","1,284",CA,3535 Highway 4,1953,"$265,286",$202,95223
1,2,LucerneValley,"32019 State Highway 18, Lucerne Valley, CA 92356",null,Single Family,https://www.zillow.com/homedetails/32019-State-Highway-18-Lucerne-Valley-CA-92356/17469205_zpid/,House for sale,5 acres,217800.0,2 spaces,"$99,000","$1,400/mo","1,553",CA,32019 State Highway 18,1931,"$96,070",$64,92356
3,4,Highland,"26139 Edgemont Dr, Highland, CA 92346",None,Single Family,https://www.zillow.com/homedetails/26139-Edgemont-Dr-Highland-CA-92346/17368383_zpid/,House for sale,"9,077 sqft",9077.0,2 spaces,"$369,888","$2,200/mo","1,758",CA,26139 Edgemont Dr,1961,"$369,889",$210,92346
3,3,Ripon,"419 Wells Ln, Ripon, CA 95366",None,Single Family,https://www.zillow.com/homedetails/419-Wells-Ln-Ripon-CA-95366/15381902_zpid/,House for sale,"8,498 sqft",8498.0,3 spaces,"$649,000","$2,500/mo","2,057",CA,419 Wells Ln,1989,"$649,001",$316,95366
2,2,Truckee,"11870 Muhlebach Way #3, Truckee, CA 96161",$175/month,Single Family,https://www.zillow.com/homedetails/11870-Muhlebach-Way-3-Truckee-CA-96161/89472662_zpid/,House for sale,871 sqft,871.0,Attached Garage,"$544,500",null,"1,444",CA,11870 Muhlebach Way #3,1998,null,$377,96161
3,6,ElkGrove,"8767 Carissa Way, Elk Grove, CA 95624",None,Single Family,https://www.zillow.com/homedetails/8767-Carissa-Way-Elk-Grove-CA-95624/25907657_zpid/,House for sale,"7,448 sqft",7448.0,5 spaces,"$590,000","$2,500/mo","3,360",CA,8767 Carissa Way,1999,"$595,454",$176,95624
2,3,Orange,"2505 N Bortz St, Orange, CA 92865",None,Single Family,https://www.zillow.com/homedetails/2505-N-Bortz-St-Orange-CA-92865/25423836_zpid/,House for sale,"7,100 sqft",7100.0,2 spaces,"$629,900","$3,200/mo","1,388",CA,2505 N Bortz St,1963,"$643,969",$454,92865
3,4,Lancaster,"3818 W Avenue K13, Lancaster, CA 93536",null,Single Family,https://www.zillow.com/homedetails/3818-W-Avenue-K13-Lancaster-CA-93536/20281107_zpid/,House for sale,"6,969 sqft",6969.0,2 spaces,"$330,000","$1,910/mo","1,656",CA,3818 W Avenue K13,1984,"$329,817",$199,93536
3,5,Hemet,"722 Chino Ln, Hemet, CA 92544",None,Single Family,https://www.zillow.com/homedetails/722-Chino-Ln-Hemet-CA-92544/17972803_zpid/,House for sale,"10,454 sqft",10454.0,2 spaces,"$295,000","$2,000/mo","2,359",CA,722 Chino Ln,1977,"$345,509",$125,92544
2,3,PacificMarigold,"Plan 1 Plan, Pacific Marigold",null,Single Family,https://www.zillow.com/community/pacific-marigold/2080537077_zpid/,New construction,No Data,null,2 spaces,"$354,990+",null,"1,691",null,Plan 1 Plan,2020,null,$210,null
2,4,LeonaValley,"8609 Calva St, Leona Valley, CA 93551",None,Single Family,https://www.zillow.com/homedetails/8609-Calva-St-Leona-Valley-CA-93551/20311453_zpid/,House for sale,2.47 acres,107593.2,No Data,"$449,990","$2,550/mo","1,888",CA,8609 Calva St,1987,"$449,995",$238,93551
3,4,WalnutCreek,"145 Brandywine Way, Walnut Creek, CA 94598",null,Single Family,https://www.zillow.com/homedetails/145-Brandywine-Way-Walnut-Creek-CA-94598/18377571_zpid/,House for sale,"10,058 sqft",10058.0,2 spaces,"$1,298,000","$3,601/mo","2,214",CA,145 Brandywine Way,1977,"$1,342,758",$586,94598
2,4,CaliforniaValley,"10830 Granite Whit Trl, California Valley, CA 93453",null,Single Family,https://www.zillow.com/homedetails/10830-Granite-Whit-Trl-California-Valley-CA-93453/2080825338_zpid/,For sale by owner,No Data,null,No Data,"$99,000",null,"1,600",CA,10830 Granite Whit Trl,1979,null,$62,93453
2,2,GardenGrove,"13224 Ferndale Dr, Garden Grove, CA 92844",$250/month,Single Family,https://www.zillow.com/homedetails/13224-Ferndale-Dr-Garden-Grove-CA-92844/25185468_zpid/,House for sale,"1,368 sqft",1368.0,2 spaces,"$399,999","$2,025/mo",936,CA,13224 Ferndale Dr,1972,"$403,414",$427,92844
2,4,Oceanside,"631 Charles Dr, Oceanside, CA 92057",null,Single Family,https://www.zillow.com/homedetails/631-Charles-Dr-Oceanside-CA-92057/16569428_zpid/,House for sale,"6,298 sqft",6298.0,4 spaces,"$469,000","$2,450/mo","1,236",CA,631 Charles Dr,1972,"$469,001",$379,92057
3,4,Fontana,"14300 Quail Ct, Fontana, CA 92336",None,Single Family,https://www.zillow.com/homedetails/14300-Quail-Ct-Fontana-CA-92336/17603958_zpid/,For sale by owner,"6,000 sqft",6000.0,4 spaces,"$559,900","$2,700/mo","2,794",CA,14300 Quail Ct,2000,"$538,325",$200,92336
2,2,Sacramento,"3151 Staysail St, Sacramento, CA 95833",$58/month,Single Family,https://www.zillow.com/homedetails/3151-Staysail-St-Sacramento-CA-95833/82889763_zpid/,House for sale,"2,064 sqft",2064.0,1 space,"$320,000","$1,795/mo","1,194",CA,3151 Staysail St,2006,"$325,411",$268,95833
2,3,RanchoCordova,"2457 Aramon Dr, Rancho Cordova, CA 95670",None,Single Family,https://www.zillow.com/homedetails/2457-Aramon-Dr-Rancho-Cordova-CA-95670/25859523_zpid/,House for sale,"8,228 sqft",8228.0,2 spaces,"$339,000","$1,775/mo","1,172",CA,2457 Aramon Dr,1959,"$349,272",$289,95670
2,4,Victorville,"16410 Molino Dr, Victorville, CA",null,Single Family,https://www.zillow.com/homedetails/16410-Molino-Dr-Victorville-CA-92395/2080573816_zpid/,New construction,No Data,null,Attached Garage,"$289,999",null,"1,700",CA,16410 Molino Dr,2020,null,$171,null
2,4,Lancaster,"45718 Fig Ave, Lancaster, CA 93534",null,Single Family,https://www.zillow.com/homedetails/45718-Fig-Ave-Lancaster-CA-93534/20294394_zpid/,House for sale,"6,098 sqft",6098.0,2 spaces,"$299,990","$1,900/mo","1,608",CA,45718 Fig Ave,1971,"$299,992",$187,93534
2,3,Lincoln,"590 Farrington Ln, Lincoln, CA 95648",$118/month,Single Family,https://www.zillow.com/homedetails/590-Farrington-Ln-Lincoln-CA-95648/63467887_zpid/,House for sale,"6,743 sqft",6743.0,3 spaces,"$410,000","$2,250/mo","1,970",CA,590 Farrington Ln,2004,"$410,002",$208,95648
3,4,Anderson,"4726 Happy Valley Rd, Anderson, CA 96007",null,Single Family,https://www.zillow.com/homedetails/4726-Happy-Valley-Rd-Anderson-CA-96007/15247690_zpid/,House for sale,3.39 acres,147668.4,2 spaces,"$310,000","$1,500/mo","1,664",CA,4726 Happy Valley Rd,1988,"$317,537",$186,96007
1,2,Bishop,"424 E Pine St, Bishop, CA 93514",null,Single Family,https://www.zillow.com/homedetails/424-E-Pine-St-Bishop-CA-93514/18875300_zpid/,House for sale,"5,227 sqft",5227.0,No Data,"$289,900",null,768,CA,424 E Pine St,1952,null,$377,93514
4,5,Temecula,"32952 Embassy Ave, Temecula, CA 92592",$135/month,Single Family,https://www.zillow.com/homedetails/32952-Embassy-Ave-Temecula-CA-92592/61303936_zpid/,House for sale,"6,534 sqft",6534.0,2 spaces,"$607,900","$2,829/mo","3,522",CA,32952 Embassy Ave,2003,"$607,903",$173,92592
2,4,Tulare,"1824 S Sundance St, Tulare, CA 93274",None,Single Family,https://www.zillow.com/homedetails/1824-S-Sundance-St-Tulare-CA-93274/16275096_zpid/,House for sale,"5,911 sqft",5911.0,2 spaces,"$230,000","$1,400/mo","1,216",CA,1824 S Sundance St,1986,"$223,585",$189,93274
3,5,Stockton,"248 W Acacia St, Stockton, CA 95203",null,Single Family,https://www.zillow.com/homedetails/248-W-Acacia-St-Stockton-CA-95203/15325667_zpid/,House for sale,"4,800 sqft",4800.0,1 space,"$245,000","$2,300/mo","2,635",CA,248 W Acacia St,1895,"$240,436",$93,95203
8,3,LaGrange,"2675 Zelma Way, La Grange, CA 95329",Yes,Single Family,https://www.zillow.com/homedetails/2675-Zelma-Way-La-Grange-CA-95329/70399450_zpid/,House for sale,2.9 acres,126324.0,No Data,"$202,000","$1,500/mo","1,782",CA,2675 Zelma Way,2001,"$273,378",$113,95329
3,3,Hemet,"42015 Gibbel Rd, Hemet, CA 92544",None,Single Family,https://www.zillow.com/homedetails/42015-Gibbel-Rd-Hemet-CA-92544/17990023_zpid/,House for sale,0.84 acres,36590.4,1 space,"$389,000","$1,800/mo","1,634",CA,42015 Gibbel Rd,1971,"$385,560",$238,92544
3,4,MountainMesa,"3408 Cook Peak Rd, Mountain Mesa, CA 93240",null,Single Family,https://www.zillow.com/homedetails/3408-Cook-Peak-Rd-Mountain-Mesa-CA-93240/19039529_zpid/,House for sale,0.7 acres,30492.0,2 spaces,"$289,999","$2,050/mo","2,350",CA,3408 Cook Peak Rd,1982,"$309,749",$123,93240
4,5,Oakland,"2601 Camino Lenada, Oakland, CA 94611",null,Single Family,https://www.zillow.com/homedetails/2601-Camino-Lenada-Oakland-CA-94611/24813913_zpid/,House for sale,"6,499 sqft",6499.0,2 spaces,"$1,095,000",null,"2,327",CA,2601 Camino Lenada,1936,null,$471,94611
3,4,Cerritos,"12532 Brent St, Cerritos, CA 90703",None,Single Family,https://www.zillow.com/homedetails/12532-Brent-St-Cerritos-CA-90703/21115342_zpid/,House for sale,"6,560 sqft",6560.0,2 spaces,"$1,000,000","$3,100/mo","2,450",CA,12532 Brent St,1977,"$1,002,538",$408,90703
2,3,Visalia,"1728 W Sunnyside Ave, Visalia, CA 93277",null,Single Family,https://www.zillow.com/homedetails/1728-W-Sunnyside-Ave-Visalia-CA-93277/16254936_zpid/,House for sale,"10,018 sqft",10018.0,1 space,"$228,500","$1,250/mo","1,503",CA,1728 W Sunnyside Ave,1963,"$223,047",$152,93277
3,3,ValleyCenter,"13758 Misty Oak Rd, Valley Center, CA 92082",None,Single Family,https://www.zillow.com/homedetails/13758-Misty-Oak-Rd-Valley-Center-CA-92082/16640543_zpid/,House for sale,2.2 acres,95832.0,13 spaces,"$599,000","$2,450/mo","1,768",CA,13758 Misty Oak Rd,1986,"$579,037",$339,92082
2,3,TwentyninePalms,"6763 Indian Cove Rd, Twentynine Palms, CA 92277",None,Single Family,https://www.zillow.com/homedetails/6763-Indian-Cove-Rd-Twentynine-Palms-CA-92277/17502491_zpid/,House for sale,0.82 acres,35719.2,2 spaces,"$249,900","$1,500/mo","1,910",CA,6763 Indian Cove Rd,1989,"$247,694",$131,92277
3,4,MountainHouse,"171 Winter Ln, Mountain House, CA 95391",None,Single Family,https://www.zillow.com/homedetails/171-Winter-Ln-Mountain-House-CA-95391/61349495_zpid/,House for sale,"5,039 sqft",5039.0,2 spaces,"$579,900","$2,551/mo","1,969",CA,171 Winter Ln,2004,"$579,905",$295,95391
2,4,Stockton,"532 E Flora St, Stockton, CA 95202",None,Single Family,https://www.zillow.com/homedetails/532-E-Flora-St-Stockton-CA-95202/15326086_zpid/,House for sale,"5,000 sqft",5000.0,Off street,"$179,900",null,"1,430",CA,532 E Flora St,1908,null,$126,95202
2,4,SanBernardino,"177 E Marshall Blvd, San Bernardino, CA 92404",None,Single Family,https://www.zillow.com/homedetails/177-E-Marshall-Blvd-San-Bernardino-CA-92404/17242805_zpid/,House for sale,"7,910 sqft",7910.0,2 spaces,"$290,000","$2,000/mo","1,941",CA,177 E Marshall Blvd,1948,"$357,148",$149,92404
8,6,LaJolla,"6089 La Jolla Scenic Dr S, La Jolla, CA 92037",null,Single Family,https://www.zillow.com/homedetails/6089-La-Jolla-Scenic-Dr-S-La-Jolla-CA-92037/79975360_zpid/,House for sale,3.5 acres,152460.0,12 spaces,"$20,000,000","$87,572/mo","13,532",CA,6089 La Jolla Scenic Dr S,2010,"$18,939,388","$1,478",92037
3,4,Highland,"26139 Edgemont Dr, Highland, CA 92346",None,Single Family,https://www.zillow.com/homedetails/26139-Edgemont-Dr-Highland-CA-92346/17368383_zpid/,House for sale,"9,077 sqft",9077.0,2 spaces,"$369,888","$2,200/mo","1,758",CA,26139 Edgemont Dr,1961,"$369,889",$210,92346
3,5,CaliforniaCity,"20552 Verde Vista Pkwy, California City, CA 93505",null,Single Family,https://www.zillow.com/homedetails/20552-Verde-Vista-Pkwy-California-City-CA-93505/94689031_zpid/,House for sale,"7,405 sqft",7405.0,2 spaces,"$259,900","$1,500/mo","2,411",CA,20552 Verde Vista Pkwy,2009,"$257,556",$108,93505
2,3,Anaheim,"3238 W Stonybrook Dr, Anaheim, CA 92804",None,Single Family,https://www.zillow.com/homedetails/3238-W-Stonybrook-Dr-Anaheim-CA-92804/25162105_zpid/,House for sale,"7,209 sqft",7209.0,2 spaces,"$589,000","$3,000/mo","1,317",CA,3238 W Stonybrook Dr,1958,"$600,964",$447,92804
3,3,PacificPalisades,"16780 Livorno Dr, Pacific Palisades, CA 90272",null,Single Family,https://www.zillow.com/homedetails/16780-Livorno-Dr-Pacific-Palisades-CA-90272/20542234_zpid/,House for sale,"5,235 sqft",5235.0,No Data,"$1,995,000","$7,067/mo","1,841",CA,16780 Livorno Dr,1954,"$1,995,010","$1,084",90272
4,4,LosAngeles,"6876 Pacific View Dr, Los Angeles, CA 90068",null,Single Family,https://www.zillow.com/homedetails/6876-Pacific-View-Dr-Los-Angeles-CA-90068/20045608_zpid/,House for sale,"1,700 sqft",1700.0,3 spaces,"$2,295,000",null,"3,376",CA,6876 Pacific View Dr,1981,null,$680,90068
